age,gender,date,amount,category,id,marital,education
34,F,2019-06-19,20.0,Service,186,single,tertiary education
34,F,2019-08-08,9.9,Restaurant,186,single,tertiary education
34,F,2019-11-05,52.11,Drugstores,186,single,tertiary education
34,F,2019-08-08,1.0,Restaurant,186,single,tertiary education
34,F,2019-10-02,96.86,Drugstores,186,single,tertiary education
34,F,2019-08-08,1.0,Restaurant,186,single,tertiary education
34,F,2019-06-19,18.0,Supermarket,186,single,tertiary education
34,F,2019-11-13,12.0,Service,186,single,tertiary education
34,F,2020-01-08,77.34,Online Purchases,186,single,tertiary education
34,F,2020-01-23,39.0,Restaurant,186,single,tertiary education
34,F,2020-03-11,2.2,Restaurant,186,single,tertiary education
34,F,2020-01-26,32.9,Service,186,single,tertiary education
34,F,2019-08-10,48.36,Supermarket,186,single,tertiary education
34,F,2019-07-04,24.9,Restaurant,186,single,tertiary education
34,F,2019-05-05,29.9,Restaurant,186,single,tertiary education
34,F,2019-11-11,52.0,Supermarket,186,single,tertiary education
34,F,2019-06-10,9.9,Restaurant,186,single,tertiary education
34,F,2019-09-29,129.99,Gas Station,186,single,tertiary education
34,F,2019-05-12,16.0,Gas Station,186,single,tertiary education
34,F,2019-08-10,48.0,Service,186,single,tertiary education
34,F,2019-11-10,28.79,Supermarket,186,single,tertiary education
34,F,2019-12-31,79.29,Gas Station,186,single,tertiary education
34,F,2019-12-31,86.51,Service,186,single,tertiary education
34,F,2019-11-10,60.0,Service,186,single,tertiary education
34,F,2019-09-04,21.0,Restaurant,186,single,tertiary education
34,F,2020-01-01,50.87,Supermarket,186,single,tertiary education
34,F,2019-09-25,38.69,Convenience Store,186,single,tertiary education
34,F,2020-01-02,9.29,Service,186,single,tertiary education
34,F,2019-11-05,14.4,Gas Station,186,single,tertiary education
34,F,2019-07-23,63.43,Restaurant,186,single,tertiary education
34,F,2019-11-10,13.0,Supermarket,186,single,tertiary education
34,F,2020-01-02,7.47,Service,186,single,tertiary education
34,F,2019-09-04,2.8,Restaurant,186,single,tertiary education
34,F,2019-08-14,9.9,Restaurant,186,single,tertiary education
34,F,2019-07-18,30.5,Restaurant,186,single,tertiary education
34,F,2019-10-14,5.38,Drugstores,186,single,tertiary education
34,F,2019-07-18,58.59,Convenience Store,186,single,tertiary education
34,F,2019-08-02,65.67,Supermarket,186,single,tertiary education
34,F,2020-02-29,44.1,Convenience Store,186,single,tertiary education
34,F,2020-04-05,53.3,Restaurant,186,single,tertiary education
34,F,2019-11-06,9.9,Restaurant,186,single,tertiary education
34,F,2019-05-12,27.43,Drugstores,186,single,tertiary education
34,F,2019-07-09,42.5,Convenience Store,186,single,tertiary education
34,F,2019-09-04,4.0,Restaurant,186,single,tertiary education
34,F,2019-10-08,3.8,Restaurant,186,single,tertiary education
34,F,2019-07-10,9.9,Restaurant,186,single,tertiary education
34,F,2020-01-22,43.1,Convenience Store,186,single,tertiary education
34,F,2019-06-10,41.31,Restaurant,186,single,tertiary education
34,F,2019-09-28,169.97,Convenience Store,186,single,tertiary education
34,F,2019-09-28,33.0,Auto Parts,186,single,tertiary education
34,F,2019-06-10,23.9,Restaurant,186,single,tertiary education
34,F,2019-04-19,20.14,Supermarket,186,single,tertiary education
34,F,2020-01-27,17.0,Supermarket,186,single,tertiary education
34,F,2020-01-28,35.72,Convenience Store,186,single,tertiary education
34,F,2019-11-11,9.9,Restaurant,186,single,tertiary education
34,F,2019-08-10,15.0,Service,186,single,tertiary education
34,F,2020-03-05,14.4,Gas Station,186,single,tertiary education
34,F,2020-03-05,50.0,Gas Station,186,single,tertiary education
34,F,2019-05-14,14.16,Service,186,single,tertiary education
34,F,2019-10-29,30.47,Drugstores,186,single,tertiary education
34,F,2019-11-11,2.0,Restaurant,186,single,tertiary education
34,F,2020-01-14,45.98,Restaurant,186,single,tertiary education
34,F,2019-11-05,50.0,Gas Station,186,single,tertiary education
34,F,2020-03-05,52.0,Service,186,single,tertiary education
34,F,2019-09-26,57.2,Restaurant,186,single,tertiary education
34,F,2019-05-12,23.0,Service,186,single,tertiary education
34,F,2020-04-03,57.74,Gas Station,186,single,tertiary education
34,F,2019-11-11,51.69,Drugstores,186,single,tertiary education
34,F,2019-08-14,26.5,Restaurant,186,single,tertiary education
34,F,2020-01-18,73.76,Gas Station,186,single,tertiary education
34,F,2019-09-29,53.5,Restaurant,186,single,tertiary education
34,F,2019-05-14,86.45,Restaurant,186,single,tertiary education
34,F,2019-11-10,30.0,Gas Station,186,single,tertiary education
34,F,2019-09-29,7.0,Gas Station,186,single,tertiary education
34,F,2019-09-27,46.5,Restaurant,186,single,tertiary education
34,F,2019-09-26,9.9,Restaurant,186,single,tertiary education
34,F,2019-11-10,,Financial Transfers,186,single,tertiary education
34,F,2019-09-27,16.99,Drugstores,186,single,tertiary education
34,F,2019-12-05,106.39,Gas Station,186,single,tertiary education
34,F,2019-11-10,54.77,Supermarket,186,single,tertiary education
34,F,2020-01-25,131.47,Service,186,single,tertiary education
34,F,2019-08-08,3.8,Restaurant,186,single,tertiary education
34,F,2020-01-28,22.0,Supermarket,186,single,tertiary education
34,F,2019-06-01,14.8,Service,186,single,tertiary education
34,F,2019-05-08,26.6,Supermarket,186,single,tertiary education
34,F,2020-01-24,9.9,Restaurant,186,single,tertiary education
34,F,2019-11-02,5.0,Supermarket,186,single,tertiary education
34,F,2020-02-08,37.0,Restaurant,186,single,tertiary education
34,F,2019-06-01,29.9,Restaurant,186,single,tertiary education
34,F,2019-05-05,18.59,Drugstores,186,single,tertiary education
34,F,2019-06-02,11.98,Supermarket,186,single,tertiary education
34,F,2019-06-02,93.9,Convenience Store,186,single,tertiary education
34,F,2019-06-02,18.07,Supermarket,186,single,tertiary education
34,F,2020-02-08,299.99,Convenience Store,186,single,tertiary education
34,F,2019-11-02,89.9,Convenience Store,186,single,tertiary education
34,F,2019-06-02,79.1,Restaurant,186,single,tertiary education
34,F,2020-03-14,34.0,Service,186,single,tertiary education
34,F,2020-01-24,7.0,Restaurant,186,single,tertiary education
34,F,2019-08-15,3.8,Restaurant,186,single,tertiary education
34,F,2019-06-02,38.06,Gas Station,186,single,tertiary education
34,F,2019-12-21,9.9,Restaurant,186,single,tertiary education
34,F,2020-02-08,60.0,Convenience Store,186,single,tertiary education
34,F,2019-06-02,68.34,Drugstores,186,single,tertiary education
34,F,2019-05-14,25.3,Service,186,single,tertiary education
34,F,2019-12-13,38.91,Drugstores,186,single,tertiary education
34,F,2019-12-21,15.0,Service,186,single,tertiary education
34,F,2019-06-03,3.5,Restaurant,186,single,tertiary education
34,F,2019-12-21,28.8,Restaurant,186,single,tertiary education
34,F,2019-06-03,4.0,Restaurant,186,single,tertiary education
34,F,2019-07-19,43.68,Online Purchases,186,single,tertiary education
34,F,2020-02-10,8.0,Restaurant,186,single,tertiary education
34,F,2019-05-08,3.5,Restaurant,186,single,tertiary education
34,F,2019-11-15,52.11,Supermarket,186,single,tertiary education
34,F,2019-07-28,23.17,Drugstores,186,single,tertiary education
34,F,2019-11-16,94.9,Hotels,186,single,tertiary education
34,F,2019-11-13,9.9,Restaurant,186,single,tertiary education
34,F,2019-11-16,95.55,Gas Station,186,single,tertiary education
34,F,2020-02-09,96.62,Gas Station,186,single,tertiary education
34,F,2019-11-16,28.06,Convenience Store,186,single,tertiary education
34,F,2019-07-28,54.89,Restaurant,186,single,tertiary education
34,F,2019-08-14,25.4,Convenience Store,186,single,tertiary education
34,F,2019-04-07,16.07,Drugstores,186,single,tertiary education
34,F,2020-02-08,58.4,Restaurant,186,single,tertiary education
34,F,2019-09-09,66.0,Restaurant,186,single,tertiary education
34,F,2019-08-15,21.5,Restaurant,186,single,tertiary education
34,F,2019-06-07,19.8,Supermarket,186,single,tertiary education
34,F,2019-05-08,9.9,Restaurant,186,single,tertiary education
34,F,2019-08-15,9.9,Restaurant,186,single,tertiary education
34,F,2019-07-27,15.0,Service,186,single,tertiary education
34,F,2019-08-15,28.96,Restaurant,186,single,tertiary education
34,F,2020-02-08,105.46,Gas Station,186,single,tertiary education
34,F,2019-08-15,4.0,Restaurant,186,single,tertiary education
34,F,2019-11-02,7.0,Supermarket,186,single,tertiary education
34,F,2020-02-08,9.9,Gas Station,186,single,tertiary education
34,F,2019-08-14,94.05,Restaurant,186,single,tertiary education
34,F,2019-05-07,35.76,Restaurant,186,single,tertiary education
34,F,2020-01-28,9.9,Restaurant,186,single,tertiary education
34,F,2019-08-26,4.0,Restaurant,186,single,tertiary education
34,F,2019-05-04,41.25,Restaurant,186,single,tertiary education
34,F,2020-01-24,29.64,Service,186,single,tertiary education
34,F,2019-08-15,4.0,Restaurant,186,single,tertiary education
34,F,2019-05-07,3.8,Restaurant,186,single,tertiary education
34,F,2019-05-22,25.0,Service,186,single,tertiary education
34,F,2019-05-04,24.5,Restaurant,186,single,tertiary education
34,F,2019-04-06,64.18,Restaurant,186,single,tertiary education
34,F,2020-01-24,30.39,Service,186,single,tertiary education
34,F,2019-05-07,95.99,Supermarket,186,single,tertiary education
34,F,2019-04-06,48.0,Service,186,single,tertiary education
34,F,2019-08-26,5.5,Restaurant,186,single,tertiary education
34,F,2020-03-22,54.87,Drugstores,186,single,tertiary education
34,F,2019-08-15,15.0,Service,186,single,tertiary education
34,F,2019-05-04,23.5,Restaurant,186,single,tertiary education
34,F,2019-07-19,124.88,Convenience Store,186,single,tertiary education
34,F,2019-05-04,60.0,Convenience Store,186,single,tertiary education
34,F,2020-03-22,104.93,Gas Station,186,single,tertiary education
34,F,2019-05-07,9.9,Restaurant,186,single,tertiary education
34,F,2019-05-22,48.0,Service,186,single,tertiary education
34,F,2020-01-13,26.75,Convenience Store,186,single,tertiary education
34,F,2019-12-13,141.68,Restaurant,186,single,tertiary education
30,M,2019-04-13,87.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-12,44.2,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-19,135.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-03,16.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,9.0,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-27,41.3,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-01,479.91,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-17,26.2,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,136.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-16,27.9,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-03,145.71,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,89.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-01,300.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-18,26.9,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,24.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,24.0,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-03,16.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-18,96.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-04,43.09,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-02,19.98,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-18,15.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-16,37.9,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-24,131.38,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-16,13.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,50.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-29,9.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-16,3.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-11,830.0,Electronics,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-01,20.5,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-02,56.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,11.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-04,7.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,105.0,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-13,6.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-14,21.0,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-03,156.2,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-25,77.5,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-05,110.74,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-28,711.1,Construction Material,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-02,56.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-26,4.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-08,48.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-05,110.74,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,191.46,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-28,469.8,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-14,37.5,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,14.0,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-25,162.92,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-04,530.12,Electronics,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-27,58.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-11,3.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-04,18.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-26,16.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-18,85.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,100.0,Gas Station,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-28,42.15,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-05,99.5,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-26,24.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-01,29.9,Online Purchases,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-12,100.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-06,29.98,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-13,70.0,Gas Station,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-12,22.6,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,94.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-26,100.0,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-25,2596.1,Construction Material,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,55.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-30,11.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-06,40.02,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-17,38.9,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-11-05,110.74,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,52.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-07,92.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-05,37.5,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-26,20.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-17,19.98,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-05,66.0,Gas Station,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,60.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,55.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-30,63.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,36.0,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-08,55.0,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,94.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-14,102.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-04,23.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-15,5.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-23,38.9,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-25,178.5,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-06,145.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-24,24.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-13,34.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-17,62.4,Department Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,200.0,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,130.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-09,14.0,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-28,165.04,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-16,45.9,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-24,28.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-03,183.92,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,173.0,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-27,19.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-05,25.91,Online Purchases,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-16,95.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-06,500.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-25,63.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-07,5.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-27,369.17,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,71.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-05,110.74,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-04,106.06,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,25.9,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-04,5.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-09,60.52,Service,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-09-05,128.18,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-22,17.98,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-03,1818.15,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-19,89.48,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-07,38.84,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-27,14.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-18,136.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,180.0,Convenience Store,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-19,177.1,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-11,25.0,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-29,34.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-21,82.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-05-25,23.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-13,60.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-12,42.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-07,73.9,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-11-03,29.9,Online Purchases,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-04-09,60.0,Supermarket,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-01,24.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-06-27,14.99,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,40.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-10-12,48.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-07-27,100.0,Gas Station,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-10,90.0,Clothing,187,single,upper secondary and post-secondary non-tertiary
30,M,2019-08-24,20.0,Restaurant,187,single,upper secondary and post-secondary non-tertiary
29,F,2020-02-11,195.7,Clothing,188,married,tertiary education
29,F,2020-02-14,44.88,Service,188,married,tertiary education
29,F,2019-12-29,262.0,Clothing,188,married,tertiary education
29,F,2019-12-28,189.8,Clothing,188,married,tertiary education
29,F,2019-12-28,56.92,Clothing,188,married,tertiary education
29,F,2019-12-28,100.0,Clothing,188,married,tertiary education
29,F,2020-01-04,199.0,Electronics,188,married,tertiary education
29,F,2019-04-24,1695.0,Service,188,married,tertiary education
29,F,2020-02-25,183.39,Online Purchases,188,married,tertiary education
29,F,2019-12-05,579.98,Convenience Store,188,married,tertiary education
29,F,2019-12-05,319.8,Clothing,188,married,tertiary education
29,F,2019-12-05,4.0,Service,188,married,tertiary education
29,F,2020-04-27,95.7,Convenience Store,188,married,tertiary education
29,F,2020-04-04,167.39,Restaurant,188,married,tertiary education
29,F,2020-05-07,49.89,Restaurant,188,married,tertiary education
29,F,2019-08-17,2147.8,Convenience Store,188,married,tertiary education
29,F,2020-02-15,236.36,Supermarket,188,married,tertiary education
29,F,2020-02-15,18.9,Convenience Store,188,married,tertiary education
29,F,2020-02-15,81.96,Convenience Store,188,married,tertiary education
29,F,2020-02-15,49.0,Electronics,188,married,tertiary education
29,F,2019-12-07,950.0,Service,188,married,tertiary education
29,F,2020-02-25,125.9,Online Purchases,188,married,tertiary education
29,F,2020-02-18,60.0,Service,188,married,tertiary education
29,F,2020-04-09,450.0,Convenience Store,188,married,tertiary education
29,F,2020-02-18,34.0,Restaurant,188,married,tertiary education
29,F,2020-01-15,85.0,Clothing,188,married,tertiary education
29,F,2020-02-15,14.23,Supermarket,188,married,tertiary education
29,F,2020-02-22,260.0,Clothing,188,married,tertiary education
29,F,2020-02-21,25.0,Electronics,188,married,tertiary education
29,F,2020-01-13,92.0,Service,188,married,tertiary education
29,F,2020-01-09,124.96,Clothing,188,married,tertiary education
29,F,2020-01-09,67.9,Clothing,188,married,tertiary education
29,F,2020-01-09,35.99,Convenience Store,188,married,tertiary education
29,F,2019-12-04,158.3,Convenience Store,188,married,tertiary education
29,F,2019-12-04,5.5,Convenience Store,188,married,tertiary education
29,F,2019-11-29,50.0,Clothing,188,married,tertiary education
29,F,2020-03-24,205.96,Drugstores,188,married,tertiary education
29,F,2020-03-24,40.0,Gas Station,188,married,tertiary education
29,F,2019-11-29,73.0,Clothing,188,married,tertiary education
29,F,2020-04-09,92.83,Convenience Store,188,married,tertiary education
29,F,2020-02-25,95.8,Clothing,188,married,tertiary education
29,F,2020-02-11,32.92,Restaurant,188,married,tertiary education
29,F,2020-02-29,198.79,Convenience Store,188,married,tertiary education
29,F,2019-12-08,279.7,Convenience Store,188,married,tertiary education
29,F,2020-04-23,40.25,Restaurant,188,married,tertiary education
29,F,2020-01-09,91.98,Clothing,188,married,tertiary education
29,F,2019-11-29,25.0,Clothing,188,married,tertiary education
29,F,2020-04-20,47.76,Restaurant,188,married,tertiary education
29,F,2020-01-14,60.0,Service,188,married,tertiary education
29,F,2020-01-14,180.33,Supermarket,188,married,tertiary education
29,F,2020-05-03,1.43,Online Purchases,188,married,tertiary education
29,F,2020-05-04,180.49,Restaurant,188,married,tertiary education
29,F,2019-08-01,1140.0,Hospital or Clinic,188,married,tertiary education
29,F,2019-11-29,11.0,Restaurant,188,married,tertiary education
29,F,2020-01-15,71.3,Restaurant,188,married,tertiary education
29,F,2020-02-18,22.0,Electronics,188,married,tertiary education
29,F,2020-01-13,139.4,Department Store,188,married,tertiary education
29,F,2019-11-29,483.99,Convenience Store,188,married,tertiary education
29,F,2020-02-15,21.08,Convenience Store,188,married,tertiary education
29,F,2020-02-18,26.0,Electronics,188,married,tertiary education
29,F,2020-02-18,338.3,Clothing,188,married,tertiary education
29,F,2020-02-18,38.33,Restaurant,188,married,tertiary education
29,F,2020-04-21,24.15,Restaurant,188,married,tertiary education
29,F,2019-12-03,78.8,Online Purchases,188,married,tertiary education
29,F,2020-04-15,36.84,Restaurant,188,married,tertiary education
29,F,2020-02-15,26.49,Convenience Store,188,married,tertiary education
29,F,2020-03-11,128.25,Service,189,single,tertiary education
29,F,2019-04-04,14.24,Service,189,single,tertiary education
29,F,2019-07-11,128.25,Service,189,single,tertiary education
29,F,2019-09-04,120.24,Electronics,189,single,tertiary education
29,F,2019-06-11,128.25,Service,189,single,tertiary education
29,F,2019-06-05,76.0,Gas Station,189,single,tertiary education
29,F,2020-02-11,128.25,Service,189,single,tertiary education
29,F,2020-03-04,125.99,Convenience Store,189,single,tertiary education
29,F,2019-04-13,266.89,Convenience Store,189,single,tertiary education
29,F,2019-04-04,14.14,Service,189,single,tertiary education
29,F,2019-09-17,32.4,Service,189,single,tertiary education
29,F,2019-05-10,242.8,Convenience Store,189,single,tertiary education
29,F,2019-08-11,128.25,Service,189,single,tertiary education
29,F,2019-07-13,53.9,Service,189,single,tertiary education
29,F,2019-08-10,60.0,Clothing,189,single,tertiary education
29,F,2019-05-10,79.0,Convenience Store,189,single,tertiary education
29,F,2019-08-10,8.9,Service,189,single,tertiary education
29,F,2019-09-19,27.6,Service,189,single,tertiary education
29,F,2020-04-18,308.9,Service,189,single,tertiary education
29,F,2019-06-05,998.45,Convenience Store,189,single,tertiary education
29,F,2019-11-13,3597.5,Auto Parts,189,single,tertiary education
29,F,2019-08-25,13.1,Service,189,single,tertiary education
29,F,2019-10-18,308.9,Service,189,single,tertiary education
29,F,2019-08-18,40.5,Service,189,single,tertiary education
29,F,2019-06-26,5.64,Service,189,single,tertiary education
29,F,2019-09-12,26.7,Service,189,single,tertiary education
29,F,2019-04-25,5.84,Service,189,single,tertiary education
29,F,2020-03-21,55.8,Construction Material,189,single,tertiary education
29,F,2020-03-21,48.49,Supermarket,189,single,tertiary education
29,F,2020-01-18,308.9,Service,189,single,tertiary education
29,F,2019-09-11,128.25,Service,189,single,tertiary education
29,F,2020-03-18,308.9,Service,189,single,tertiary education
29,F,2019-04-11,128.25,Service,189,single,tertiary education
29,F,2019-08-21,308.9,Service,189,single,tertiary education
29,F,2020-01-26,64.0,Supermarket,189,single,tertiary education
29,F,2020-01-26,19.26,Supermarket,189,single,tertiary education
29,F,2019-12-19,308.9,Service,189,single,tertiary education
29,F,2019-05-10,60.0,Service,189,single,tertiary education
29,F,2020-02-19,308.9,Service,189,single,tertiary education
29,F,2020-02-16,133.72,Convenience Store,189,single,tertiary education
